0.4100	0.7300	60.49
0.9900	1.3500	59.79
1.4600	1.8900	60.49
2.1000	2.4800	59.79
2.6300	3.0600	60.49
3.1900	3.5300	62.45
3.8100	4.2300	59.79
5.0200	5.4700	60.83
5.6900	6.0000	64.49
6.1000	6.6100	62.76
6.7600	7.2400	61.17
7.4700	7.9000	60.14
8.0100	8.4400	57.88
8.6700	9.0800	42.80
11.0900	11.5400	62.76
11.6400	11.9700	61.17
12.1800	12.6800	60.49
12.8200	13.3300	62.76
13.4500	13.8500	61.17
14.0900	14.5000	60.14
14.6700	15.0600	58.28
16.1000	16.5900	63.06
16.7100	17.1100	61.50
17.3900	17.7800	60.49
17.9200	18.3500	58.67
18.6000	19.0500	60.14
19.1700	19.6100	58.67
19.8200	20.1800	56.63
21.6600	22.0900	61.50
22.3300	22.7100	60.83
22.7900	23.2600	61.17
23.4600	23.8900	60.49
24.0100	24.5100	61.17
24.6100	25.0200	62.76
25.2600	25.6400	60.14
26.5800	26.9400	61.50
27.2000	27.6400	56.63
27.7500	28.1200	58.67
28.3200	28.8300	60.83
28.9700	29.3700	61.50
29.5900	30.0900	60.83
30.1700	30.7800	61.50
