1.1100	1.5200	65.82
1.6100	1.9800	63.93
2.0500	2.4400	65.56
2.5500	2.8800	64.22
2.9800	3.3700	65.56
3.4600	3.8400	66.07
3.9500	4.3400	64.22
4.9500	5.3300	65.30
5.4300	5.8300	69.88
5.8600	6.2800	66.80
6.3900	6.7900	65.56
6.9600	7.2800	63.65
7.4200	7.7600	61.50
7.9500	8.2500	60.14
9.2700	9.6300	66.32
9.7800	10.0800	64.49
10.3300	10.7000	62.76
11.0500	11.4400	67.74
11.6200	11.9400	65.56
12.1700	12.5300	63.93
12.6000	13.0500	62.14
13.6300	14.0000	66.32
14.1100	14.4300	64.49
14.6600	15.0300	62.76
15.1100	15.4800	60.83
15.6800	16.0700	63.65
16.1400	16.4300	60.14
16.6200	16.9600	58.28
17.6100	17.9800	65.56
18.1100	18.4500	63.65
18.5700	18.9500	65.30
19.0800	19.4300	62.76
19.5300	19.8700	65.82
19.9700	20.3000	67.04
20.4100	20.7000	63.65
21.3600	21.6600	65.56
21.8000	22.1100	58.67
22.1900	22.5500	61.50
22.7100	22.9800	63.36
23.1400	23.4200	64.77
23.6000	23.8600	62.76
23.9600	24.2600	64.77
