1.4700	1.9600	64.22
1.9900	2.4500	64.77
2.5000	2.6800	70.86
2.9800	3.4800	71.42
3.4900	3.7500	69.47
3.9900	4.4700	67.51
4.5300	4.9600	66.07
4.9800	5.1800	64.22
5.4000	5.5900	61.82
5.8900	6.4000	63.93
6.4400	6.8500	66.07
6.9100	7.1100	67.51
7.3500	7.6500	69.27
7.8800	9.1500	71.42
9.1800	9.3500	63.93
9.6800	10.2100	64.77
10.2500	10.4100	72.49
10.7500	11.2000	71.05
11.2400	11.4400	69.47
11.7800	12.2300	67.04
12.2900	12.7400	66.07
12.7400	12.9100	63.93
13.2600	13.4800	62.14
13.7600	14.2400	64.77
14.2800	14.7200	66.32
14.8000	15.0000	67.04
15.2300	15.5300	69.68
15.7400	17.1300	71.24
17.5500	17.9900	72.49
18.0100	18.4500	69.27
18.5200	18.6800	70.86
18.9600	19.1400	72.32
19.4500	19.8800	74.61
19.9300	20.3700	76.22
20.4300	20.8300	71.42
20.8400	21.0100	68.63
21.3700	21.8400	67.04
21.8700	22.3200	64.22
22.3700	22.6100	66.56
22.8600	23.1500	67.74
23.3100	23.8600	69.06
24.3800	24.7800	67.51
24.7900	25.2600	69.06
25.3100	26.2500	71.60
26.2700	26.7500	72.49
26.8000	27.2500	71.60
27.3100	27.7800	71.42
27.8400	28.3100	69.68
28.3900	28.8300	67.51
28.8700	29.3500	66.32
29.4100	29.9000	64.22
30.5200	30.6900	67.51
30.7400	30.9700	66.32
31.0600	31.4200	64.49
31.4900	31.9800	68.63
32.5100	32.9500	67.28
32.9500	33.4200	69.27
33.4800	33.9400	71.60
33.9800	34.4700	72.49
34.4900	34.9600	74.30
34.9800	35.4700	76.08
35.4900	36.0000	71.79
36.0100	36.4800	68.84
36.5200	36.9400	67.04
37.0200	37.5000	66.32
37.5300	40.3800	64.49
