0.1300	0.2500	51.06
0.3500	0.6400	47.79
0.7300	0.9700	48.49
1.0800	1.3200	47.79
1.4700	1.7500	49.82
1.8400	2.1000	48.49
2.2000	2.4900	47.79
2.5100	2.8800	48.49
3.0400	3.2700	51.65
3.4100	3.7200	51.65
3.8200	4.1000	53.30
4.2300	4.5700	51.06
4.7500	5.2900	49.17
6.4100	6.7600	51.06
6.9500	7.3500	47.05
7.4400	7.7700	47.05
7.8800	8.2200	46.28
8.4400	8.7500	50.45
8.8200	9.1800	46.28
9.2000	9.5800	46.28
9.6400	9.9700	47.05
10.1400	10.3700	49.17
10.5000	10.7900	49.82
10.9300	11.2100	51.65
11.3300	11.6600	47.79
11.7900	12.2900	44.63
13.5500	13.8200	50.45
13.9900	14.3100	51.06
14.3900	14.7200	52.77
14.7800	15.1600	52.77
15.3000	15.5800	51.06
15.7200	16.0700	51.06
16.0900	16.5200	47.79
17.1000	17.3900	47.05
17.5100	17.7900	44.63
17.8800	18.2200	47.05
18.3000	18.6200	49.17
18.7700	19.5100	51.06
20.5200	20.7700	50.45
20.9000	21.2300	51.06
21.2900	21.6300	52.22
21.6800	22.0300	52.77
22.1600	22.4700	51.06
22.5900	22.9500	51.06
23.0700	23.3600	47.79
23.9300	24.2100	47.05
24.3800	24.7500	49.82
24.8100	25.1800	48.49
25.2400	25.5700	47.05
25.7000	26.4700	45.47
