0.1000	0.2800	54.80
0.4000	0.6000	55.28
0.6800	0.9100	60.83
1.0300	1.2500	54.80
1.3300	1.5700	52.77
1.6900	1.9000	55.74
1.9900	2.4000	61.17
2.6400	2.8600	61.50
2.9300	3.1500	58.28
3.2600	3.5000	53.82
3.5500	3.8000	57.06
3.8900	4.4200	48.49
5.0900	5.3300	57.47
5.3700	5.6000	57.88
5.7000	5.9100	61.17
6.0000	6.2100	57.06
6.3300	6.5700	54.32
6.6300	6.8600	58.67
6.9900	7.3400	56.19
7.5600	7.7700	56.63
7.7800	8.0600	52.77
8.1600	8.3400	49.17
8.4300	8.6500	53.30
8.8000	9.2200	56.19
9.9200	10.1600	52.77
10.2500	10.4400	57.06
10.5200	10.7300	60.83
10.8500	11.0400	56.19
11.1200	11.3000	60.83
11.3700	11.5800	60.83
11.7000	12.0000	56.19
12.2900	12.4700	56.63
12.5500	12.7700	52.77
12.8500	13.0500	49.17
13.1300	13.3300	53.30
13.4600	13.9200	56.63
14.5300	14.7600	52.22
14.8600	15.0600	57.47
15.1300	15.3500	60.49
15.4700	15.6900	56.63
15.7100	15.8900	61.17
15.9800	16.1600	61.17
16.2700	16.5300	56.19
16.8300	17.3100	64.77
17.4000	17.8600	64.77
18.0000	18.4100	47.79
