0.0600	0.2600	81.93
0.3200	0.8000	60.49
0.9400	1.5800	61.82
1.6400	2.1200	60.14
2.2900	2.8800	60.83
2.8800	3.4400	62.45
3.6000	4.1200	60.14
4.7100	5.3400	60.83
5.3900	5.9100	65.03
5.9600	6.4800	62.45
6.6100	7.1800	60.83
7.2900	7.8200	60.14
7.9300	8.4600	59.05
8.6000	9.2300	56.63
9.8700	10.2600	62.14
10.3900	10.9800	60.14
11.1300	11.7000	59.05
11.7300	12.2100	62.14
12.3900	12.9500	60.49
13.1000	13.5800	59.79
13.6900	14.2400	57.47
15.0100	15.5900	63.93
15.6800	16.3100	61.50
16.4200	16.9700	59.79
17.0500	17.6100	57.47
17.7800	18.3500	60.49
18.4200	18.9000	57.47
19.0900	19.6800	55.74
20.4300	21.0800	61.50
21.1400	21.6600	60.14
21.8000	22.4200	61.17
22.5100	23.0700	59.42
23.2100	23.8500	60.49
23.8900	24.5300	61.82
24.6200	25.1600	60.14
25.7800	26.4000	61.82
26.4700	27.0200	56.63
27.0900	27.6800	57.88
27.8000	28.2900	59.42
28.3800	28.9700	61.17
29.0400	29.5300	60.14
29.6000	30.1600	60.14
