0.4300	0.6600	61.17
0.7200	0.9700	69.47
1.0600	1.3000	67.74
1.3800	1.6300	65.82
1.7100	2.4800	60.49
2.9000	3.1200	60.14
3.2000	3.4000	69.47
3.5200	3.7000	67.74
3.8000	4.0600	66.07
4.1300	4.7700	62.45
5.3100	5.5300	62.14
5.6300	5.8500	70.08
5.8600	6.0900	69.06
6.1900	6.4000	66.32
6.4900	7.2000	64.22
7.7800	7.9800	72.49
8.0700	8.3200	71.96
8.4300	8.6000	70.67
8.7200	8.9400	66.80
8.9500	9.6900	69.06
10.1600	10.3400	60.49
10.4300	10.6600	69.06
10.7900	11.0200	67.04
11.0600	11.3200	65.30
11.4100	12.1200	60.14
12.6000	12.8000	61.17
12.8900	13.1200	69.47
13.2000	13.4200	67.51
13.4800	13.7400	65.30
13.8300	14.4500	61.82
14.9300	15.1300	61.50
15.2200	15.4200	69.88
15.4300	15.6700	69.47
15.8000	16.0000	66.32
16.1000	16.3100	71.60
16.3700	16.6000	72.83
16.6700	17.2000	71.96
17.2600	17.5300	74.30
17.5800	17.8100	72.32
17.9500	18.1100	70.86
18.2400	18.5100	67.51
18.5600	19.4400	65.56
