0.2800	0.6400	63.36
0.7600	1.1500	64.49
1.3000	1.6800	63.36
1.8000	2.1300	64.49
2.2000	2.6800	65.56
2.6800	3.2000	63.65
3.6900	4.0300	64.49
4.1200	4.5200	67.97
4.6100	4.9700	65.56
5.0400	5.4700	63.93
5.5800	5.9400	62.14
6.0200	6.4400	60.49
6.5800	6.9700	58.28
7.5000	7.9900	64.77
8.0200	8.4900	63.06
8.6200	9.0400	61.82
9.0600	9.5300	64.77
9.5800	10.0200	62.76
10.1900	10.5600	61.82
10.7200	11.0100	58.67
11.5000	11.9600	64.77
12.0100	12.4800	63.36
12.4900	13.0300	61.82
13.0900	13.5400	59.42
13.6500	14.0700	62.14
14.1500	14.5400	59.21
14.7100	15.1700	57.47
15.7900	16.2800	63.65
16.3700	16.7700	63.06
16.8200	17.3500	63.93
17.4500	17.8700	62.76
17.9300	18.4000	63.93
18.4800	18.8900	65.03
18.9200	19.3700	62.76
19.9800	20.3300	64.49
20.4500	20.8900	57.88
20.9400	21.4100	60.14
21.5100	21.9000	61.50
22.0000	22.4100	63.65
22.5400	22.9100	61.82
23.0500	23.4200	62.76
