0.4900	1.1200	72.14
1.1800	1.8400	72.14
1.9200	2.2100	69.47
2.3300	2.6500	67.04
2.7300	3.4200	64.77
3.5200	3.8400	61.82
3.9400	4.2000	64.77
4.3300	4.5700	67.28
4.6700	5.0000	62.14
5.1000	5.9000	65.03
6.5700	7.1700	62.14
7.2800	7.8900	65.03
7.9400	8.2400	69.27
8.2900	8.6100	69.47
8.7500	9.3000	67.51
9.4400	9.7300	67.28
9.8200	10.1500	69.27
10.1900	10.5800	72.32
10.6500	10.9300	65.56
11.0900	12.0000	67.28
12.6400	12.9300	69.06
12.9800	13.2800	69.06
13.3900	13.6300	67.51
13.7200	14.0400	72.14
14.1400	15.1900	69.06
15.7500	16.0000	67.13
16.1100	16.4300	67.04
16.4900	16.7800	65.30
16.8700	17.1500	67.04
17.2600	18.2300	62.14
18.8400	19.4400	59.79
19.4700	19.7700	61.82
19.8400	20.1200	62.14
20.2400	20.5000	67.28
20.5800	20.8300	67.28
20.8600	21.1900	69.47
21.2000	21.5700	69.27
21.6900	22.2300	67.04
22.3700	23.0000	67.04
23.1200	23.9600	65.03
24.7100	25.2800	72.14
25.3900	26.1200	72.32
26.2000	26.4600	69.06
26.5400	26.8100	67.04
26.9200	27.2300	65.30
27.6700	27.9400	62.14
28.0100	28.3300	65.30
28.4200	28.6900	67.04
28.7600	29.0800	61.50
29.1900	30.0700	65.03
30.6400	31.2500	61.82
31.3600	32.0000	64.77
32.0700	32.3500	69.27
32.3700	32.7300	69.19
32.8400	33.1600	67.04
33.6800	33.9600	67.28
34.0100	34.3100	69.06
34.3700	34.7000	72.14
34.7800	35.1000	65.30
35.2000	36.1300	67.28
36.6500	36.9700	69.47
36.9900	37.2600	69.27
37.4000	37.6500	67.04
37.7600	38.0500	72.14
38.1000	39.0500	69.06
39.5900	39.8400	67.28
39.9300	40.1800	67.04
40.3000	40.5800	65.56
40.6600	40.9500	67.28
41.0800	41.9600	61.82
42.5600	43.2000	59.79
43.2700	43.5500	61.82
43.6000	43.8800	62.14
43.9800	44.2400	67.35
44.3400	44.6100	67.28
44.6500	44.9600	69.06
44.9900	45.3000	69.06
45.5000	46.1000	67.04
46.1800	46.8200	67.04
46.9000	48.0800	65.03
