0.6800	1.1900	71.60
1.2700	1.6300	72.66
1.7400	1.8800	70.08
1.9000	2.2700	68.84
2.4000	2.6300	69.27
3.1200	3.5500	67.28
3.7200	4.0700	67.28
4.1600	4.3200	64.77
4.3500	4.5000	63.93
4.9700	5.2800	64.49
5.3400	5.5300	65.56
6.2100	6.7000	67.74
6.8700	7.3900	60.49
7.4300	8.0000	62.45
8.2300	8.4300	65.30
8.8500	9.3400	64.49
9.3900	9.9000	62.14
10.0300	10.4800	60.14
11.1500	11.5900	60.14
11.7700	12.2400	65.30
12.3500	12.8900	65.30
12.9600	13.1500	69.27
13.5300	13.8800	67.04
13.9000	14.0000	69.68
14.1100	14.4300	67.28
14.5100	14.5900	65.56
14.6100	14.9000	65.03
15.2600	15.5400	64.49
15.6300	15.7100	65.30
15.8400	16.2800	67.04
16.3700	16.8600	60.49
16.9400	17.4200	62.14
17.5000	18.0000	65.30
18.0500	18.6000	64.49
18.6700	19.1300	62.14
19.2300	19.5300	60.14
20.4900	21.0800	72.49
21.1400	21.3400	74.61
21.4400	21.8300	71.79
21.8800	22.3600	69.27
22.5900	23.4400	71.42
23.6500	24.1400	67.51
24.6900	25.1000	71.60
25.1200	25.6300	69.27
25.7900	26.1400	64.77
26.5400	26.8000	65.56
26.8500	27.2000	67.51
27.3900	27.8300	59.79
27.9800	28.3900	61.82
28.5600	29.0000	65.03
29.1700	29.7000	64.22
29.7700	30.2400	62.14
30.3600	30.8400	59.79
