0.1200	0.5200	56.19
0.6200	0.9900	65.56
1.1500	1.4600	63.06
1.6200	1.9800	60.83
2.1100	4.8900	56.19
5.3300	5.6500	56.19
5.7500	6.0100	64.77
6.1300	6.4100	63.36
6.6100	6.9500	60.83
7.0300	8.4500	58.28
9.6500	10.0300	58.28
10.2900	10.6300	65.30
10.6800	11.0000	65.03
11.1700	11.5100	59.42
11.7300	13.2400	59.79
13.8700	14.1700	67.51
14.3000	14.6700	68.19
14.8600	15.1300	65.82
15.3300	15.7500	63.06
15.8100	17.4200	65.03
18.4400	18.8600	55.74
18.9500	19.2800	64.77
19.4400	19.7300	62.76
19.9100	20.2400	60.49
20.4000	22.1800	55.74
22.7500	23.1300	55.74
23.2200	23.5000	64.77
23.7100	23.9900	63.06
24.1900	24.5800	61.17
24.6700	26.3400	58.28
27.0300	27.4000	57.88
27.6000	27.9300	65.30
28.0200	28.3400	65.30
28.5700	28.9300	62.76
29.1100	29.3500	67.74
29.5700	29.8600	68.41
30.0800	30.5900	67.97
31.1900	31.5300	69.88
31.6900	32.0100	67.97
32.2500	32.5900	65.82
32.8200	33.1600	62.45
33.3700	35.2100	60.83
