0.4400	1.0500	60.83
1.1400	1.3700	61.17
1.4700	1.7100	63.06
1.8600	2.4500	65.82
2.5900	2.8800	63.06
2.9900	3.2800	60.83
3.3800	5.6000	61.17
6.3500	6.9500	61.17
7.0500	7.2600	61.17
7.3400	7.5800	63.36
7.7500	8.3600	66.07
8.4300	8.6900	63.65
8.8000	9.0800	61.17
9.1900	11.3000	61.50
12.1200	13.1200	61.17
13.1800	13.4200	63.65
13.5700	14.5900	66.07
15.0200	15.6200	66.07
15.6700	15.9300	63.93
16.0300	16.2600	66.32
16.4200	17.2700	68.19
17.8500	18.8500	68.19
18.9000	19.1800	63.65
19.3300	19.9700	66.32
20.0400	20.3100	63.93
20.4200	20.6900	61.50
20.7900	22.4700	61.50
