0.8400	1.4500	68.73
1.5700	2.1000	67.04
2.2300	2.9400	64.49
3.0100	3.6100	69.26
3.6500	4.2400	73.41
4.2900	4.9000	72.13
4.9200	5.4800	69.77
5.5600	6.0800	72.13
6.1400	6.6800	72.99
6.8200	7.5500	68.18
8.1800	8.7800	68.73
8.8700	9.3500	65.81
9.4600	10.1000	65.81
10.1800	10.7500	68.18
10.8000	11.3600	72.57
11.4700	12.0100	71.68
12.0600	12.6000	70.27
12.7200	13.2200	72.13
13.2600	14.1600	72.57
16.0000	16.5100	72.99
16.6500	17.1900	68.18
17.2700	17.8200	68.73
18.4200	18.6700	67.04
18.7000	18.8900	68.18
18.9600	19.1800	68.18
19.2400	19.4200	68.18
19.5100	19.8600	67.62
20.0700	20.5000	72.57
20.6600	21.0700	67.62
21.1700	21.6100	67.62
22.2400	22.4700	68.73
22.5300	22.7400	68.18
22.8200	23.0200	67.62
23.0700	23.2800	67.62
23.3300	23.7200	67.62
23.8600	24.3100	68.18
24.4500	24.9600	66.43
25.0600	25.5300	65.16
25.6500	26.1000	68.18
26.2100	26.7100	72.13
26.8000	27.2700	71.68
27.3200	27.8800	70.27
27.9300	28.3800	72.13
28.4500	29.6700	72.99
