0.0500	0.3500	59.42
0.4500	0.7600	59.42
0.7800	0.9900	62.45
1.1400	1.5500	63.93
1.7800	2.0300	64.49
2.1300	2.3800	60.83
2.5000	3.5800	64.77
5.2100	5.4700	57.88
5.4700	5.7400	59.05
5.8700	6.1800	59.79
6.1900	6.4200	63.36
6.5500	7.4000	64.49
7.5300	7.7600	61.82
7.9000	8.5300	64.77
9.9500	10.5900	58.67
11.0100	11.2900	61.50
11.3600	11.8700	64.22
12.7500	13.5800	63.65
13.8200	14.3700	62.14
14.6200	15.2100	63.65
15.4000	16.2300	66.80
16.8000	17.5100	66.56
17.8500	18.0700	69.47
18.1700	18.8400	67.04
18.8700	19.2900	65.03
19.3000	19.8200	63.93
20.0300	21.7100	66.56
