0.2800	0.4600	67.74
0.5600	0.7700	66.80
0.8600	1.0700	67.04
1.1500	1.3700	67.04
1.4200	1.6500	69.06
1.7400	1.9500	67.04
2.0800	2.3800	64.22
2.7100	2.9200	63.65
2.9700	3.3100	61.82
3.9400	4.1600	64.49
4.2400	4.5400	62.14
5.1300	5.3400	67.28
5.4500	5.6700	67.28
5.7600	5.9600	64.02
6.0600	6.3000	67.04
6.3300	6.6000	69.00
6.6900	6.9100	67.04
6.9600	7.3300	64.02
7.7200	8.2200	62.14
8.3600	8.5300	64.49
8.6000	8.9000	62.14
8.9400	10.0000	59.79
10.6600	10.8400	67.28
10.9500	11.1300	67.04
11.2300	11.4500	63.65
11.5300	11.7500	67.28
11.7700	12.0300	69.47
12.1200	12.3500	67.28
12.3900	12.6600	64.49
13.0400	13.2800	64.77
13.3200	13.6400	62.14
14.2800	14.5300	64.22
14.5800	14.8700	62.14
15.4900	15.7000	67.04
15.8000	16.0300	67.04
16.1400	16.3400	67.04
16.4300	16.6500	67.04
16.7200	16.9600	70.28
17.0700	17.2900	67.04
17.3600	17.6500	64.22
18.0200	18.5500	62.07
18.6000	18.8400	64.49
18.8800	19.1800	61.82
19.2300	20.2300	59.79
