0.1000	0.6000	62.14
0.6400	1.1300	63.36
1.2000	1.6500	62.14
1.7100	2.2100	63.36
2.2600	2.2900	64.77
2.8100	3.3300	62.14
3.8000	4.2800	62.14
4.3000	4.7300	65.82
4.7600	5.2000	63.65
5.2600	5.7100	61.50
5.8500	6.2400	60.83
6.3200	6.7000	58.67
6.8500	7.2900	57.06
8.0100	8.4000	63.36
8.5300	9.0200	61.50
9.0300	9.5700	60.14
9.6200	10.0500	63.36
10.1100	10.5500	61.50
10.5800	11.0200	60.83
11.0800	11.5700	59.05
12.0100	12.4700	64.77
12.5400	13.0100	62.76
13.1300	13.4700	61.17
13.5500	13.9400	58.67
14.1300	14.5700	62.14
14.6200	15.0400	60.14
15.1200	15.6000	57.06
16.4600	16.9100	63.06
16.9100	17.4800	61.82
17.5100	17.9700	63.36
17.9800	18.5200	61.50
18.5300	19.0100	62.76
19.0600	19.5300	63.93
19.6300	20.1100	61.50
20.6100	21.0300	63.36
21.1100	21.5700	57.06
21.6000	22.0300	59.42
22.1400	22.5800	60.49
22.6500	23.0700	62.14
23.0800	23.5600	60.83
23.6300	24.1000	61.82
