1.0400	1.6100	60.49
1.7500	2.3700	65.03
2.4500	2.7000	65.03
2.8600	3.0900	67.51
3.1800	3.4500	65.03
3.4600	3.8800	64.49
3.9200	4.6000	62.14
4.6600	5.3800	62.45
5.4100	5.7400	62.14
6.2600	6.7500	67.28
6.9000	7.1700	67.04
7.2400	7.5300	69.06
7.6600	7.9400	67.04
8.0000	8.3000	65.03
8.3800	9.0400	64.49
9.1000	9.6900	60.14
9.8000	10.0000	59.79
10.5300	11.1600	68.84
11.1800	11.5000	68.84
11.6400	11.9100	69.68
11.9700	12.2600	69.27
12.3600	12.6300	67.28
12.7400	13.3200	65.03
13.4200	13.7300	62.14
14.1500	14.4000	59.79
14.4800	14.8000	59.79
14.8400	15.4400	62.14
15.5800	16.1000	66.80
16.1500	16.8100	64.77
16.9400	17.7800	64.77
18.3400	18.9600	59.79
19.1100	19.6800	65.03
19.7800	20.0400	65.30
20.1300	20.3600	67.28
20.4800	20.7100	65.56
20.8300	21.1500	64.22
21.1600	21.8600	62.14
21.9500	22.6300	61.82
22.6700	22.9000	61.82
23.4500	23.9700	67.28
24.0800	24.3500	67.04
24.3900	24.6500	68.84
24.7600	25.0400	67.04
25.1100	25.4400	65.03
25.4500	26.0900	64.22
26.1500	26.7400	59.79
26.8500	27.0600	60.14
27.5400	28.1100	68.84
28.1400	28.4200	68.84
28.5400	28.8000	69.88
28.8300	29.1200	69.27
29.2100	29.5000	67.28
29.6100	30.1800	65.03
30.3100	30.5600	62.14
30.9900	31.2200	59.42
31.2900	31.6500	60.49
31.6800	32.2200	62.14
32.3700	32.8400	66.80
32.9900	33.5700	64.22
33.7000	34.5000	64.77
35.0000	35.5800	59.79
35.7000	36.2600	65.03
36.4000	37.0000	65.03
37.1400	37.7200	64.77
37.7800	38.6300	64.22
39.0400	39.6500	64.22
39.7600	40.3100	65.03
40.3400	40.9600	64.22
40.9900	41.6400	61.82
41.7100	42.4600	60.14
43.0300	43.5200	67.51
43.5300	44.0900	68.84
44.2300	44.7600	67.04
44.8700	45.3700	65.30
45.4900	45.9600	71.79
46.0900	46.3500	59.79
46.7800	47.0000	58.67
47.0800	47.3800	59.42
47.4000	47.9300	62.14
48.1000	48.6100	67.04
48.6800	49.2400	64.49
49.3800	50.5000	65.03
