0.2400	0.4700	62.45
0.5500	0.8100	58.28
0.8900	1.1400	58.67
1.1600	1.4700	58.50
1.6700	1.8400	61.50
1.9300	2.1400	57.88
2.2300	2.4800	59.05
2.5600	2.7900	59.42
2.9500	3.1200	61.82
3.3100	3.5500	62.45
3.5900	3.8100	63.36
3.9600	4.1800	61.48
4.4700	4.8500	60.14
5.6200	5.9200	61.50
6.0000	6.3000	55.74
6.3800	6.7000	57.06
6.7400	6.9700	57.47
7.1400	7.3900	60.83
7.4500	7.7600	56.63
7.8400	8.1100	57.88
8.2100	8.5100	57.88
8.6500	8.8700	59.42
9.0100	9.2400	60.83
9.4300	9.7000	61.50
9.7600	10.0100	55.28
10.1300	10.6500	55.28
11.4500	11.6600	61.82
11.8000	12.0800	61.82
12.2400	12.4600	63.36
12.5400	12.8400	63.36
13.0100	13.1800	61.50
13.3800	13.6300	61.50
13.7000	14.0300	57.47
14.4400	14.7200	56.63
14.8400	15.0900	55.28
15.1800	15.4400	57.47
15.5100	15.7600	59.42
16.0400	16.4100	62.45
17.3400	17.5300	61.50
17.6700	17.9600	61.82
18.0600	18.3200	63.06
18.3600	18.6300	63.65
18.8100	19.0100	61.82
19.1700	19.3800	62.14
19.4600	19.9600	58.28
20.1200	20.3500	57.06
20.5300	20.7700	60.14
20.8500	21.1400	59.79
21.2200	21.4800	57.88
21.5900	22.0900	55.74
