0.5900	0.8400	67.04
0.9200	1.2800	63.93
1.3400	1.7200	67.51
2.1000	2.3400	67.04
2.3600	2.7300	64.77
2.8000	3.1000	67.51
3.4700	3.8500	69.47
3.9000	4.2200	67.28
4.2800	4.5500	65.03
4.5600	4.9600	64.22
5.0000	5.3000	61.82
5.3300	5.6500	64.22
5.7100	5.9800	65.30
6.6800	6.9500	67.28
7.0200	7.3200	60.49
7.3400	7.6800	60.14
7.7200	8.0600	60.49
8.1200	8.2800	60.14
8.3200	8.4500	62.76
8.4800	8.6300	64.77
8.6700	8.8500	65.30
8.8900	9.2400	67.51
9.6600	9.9700	67.74
10.0200	10.3300	62.14
10.3800	10.6800	62.14
10.7500	11.0800	65.56
11.1000	11.4000	63.93
11.4500	11.8000	62.14
11.8300	12.1500	60.83
12.5500	12.8200	67.74
12.8500	13.1700	64.77
13.2600	13.5300	67.51
13.9200	14.2300	67.28
14.2800	14.5800	64.22
14.6400	14.9600	67.28
15.3300	15.6700	69.27
15.7400	16.0400	67.04
16.1000	16.3600	65.30
16.3600	16.8000	64.22
16.8300	17.2000	62.14
17.2300	17.5200	65.03
17.5500	17.9400	65.30
18.3200	18.6400	66.80
18.7000	18.9700	60.49
19.0300	19.3300	60.14
19.3600	19.7100	60.14
19.7600	19.8800	60.14
19.9200	20.0400	63.36
20.0700	20.2100	65.30
20.2500	20.4000	65.30
20.4300	21.1000	67.51
21.2000	21.5200	67.51
21.5800	21.9600	61.82
21.9800	22.3400	62.45
22.3800	22.7300	65.03
22.7500	23.0800	64.22
23.1300	23.4800	62.45
23.5200	24.3100	60.83
