1.3800	2.3300	67.28
2.4600	2.8200	60.83
2.8300	3.2000	62.45
3.2200	3.5000	64.77
3.5900	3.9100	65.56
4.0400	5.8200	67.28
5.9200	6.0900	60.83
6.5100	7.3200	69.27
7.4500	8.1700	67.04
8.2800	8.5500	64.77
8.6600	8.9600	67.04
9.0000	9.2800	69.06
9.3900	9.7000	71.24
9.7800	11.2000	71.96
11.2800	11.3100	59.79
12.6700	14.0900	65.30
14.1800	14.4400	67.74
14.5700	14.8400	65.30
14.9200	15.2400	64.22
15.3400	15.7400	61.50
15.8700	16.4700	63.93
17.2400	17.5000	65.03
17.5100	17.8700	64.77
17.9300	18.2500	62.14
18.3200	18.6600	60.14
18.6900	20.0400	62.14
20.1300	20.4100	60.49
20.4600	20.8500	62.14
20.9000	21.1900	64.77
21.2800	21.6200	60.49
21.9000	22.3000	64.22
22.4100	23.6800	62.14
24.5400	25.9200	67.04
25.9900	26.3400	60.14
26.3500	26.6900	62.45
26.7300	27.0500	64.22
27.1400	27.5000	65.56
27.6400	29.5000	66.80
29.6400	29.8300	60.83
30.2600	31.0500	69.27
31.1600	31.8100	67.04
31.9100	32.1900	65.03
32.3700	32.5500	67.74
32.5800	32.8900	69.88
32.9700	33.3600	71.60
33.3700	34.7800	72.32
34.8200	35.4600	60.14
36.3200	37.6500	65.30
37.7900	38.0500	66.80
38.2000	38.4400	65.03
38.5100	38.7200	64.49
38.8800	39.2400	62.45
39.3900	40.0000	63.93
40.7400	41.0000	65.56
41.0300	41.3700	64.49
41.4200	41.7700	61.82
41.7900	42.1500	60.14
42.2000	43.5500	62.14
43.8300	43.9100	64.77
43.9800	44.3600	62.14
44.4200	44.7200	60.49
44.8300	45.1300	59.79
45.2000	47.0000	60.14
