0.0500	0.2900	67.74
0.3600	0.6900	66.56
0.8000	1.1200	64.22
1.2400	2.3000	59.42
2.9700	3.3100	59.79
3.4100	3.7800	67.74
3.8700	4.2000	66.32
4.3200	4.7200	64.49
4.7600	6.1400	61.17
6.6800	7.0600	61.82
7.1800	7.5300	68.41
7.6000	7.9400	67.04
8.0500	8.4100	65.30
8.5100	9.6500	62.76
10.2300	10.5900	70.67
10.6400	11.0300	71.42
11.1600	11.4600	69.27
11.5700	11.9600	65.82
12.0100	13.1000	68.19
13.8700	14.1700	59.79
14.2600	14.6400	67.97
14.7400	15.0600	66.32
15.1800	15.5000	63.93
15.6200	16.6000	59.42
17.0700	17.3800	59.42
17.5200	17.8600	67.97
17.9600	18.2500	66.07
18.3900	18.7900	63.93
18.8000	19.9200	61.17
20.4200	20.7700	61.17
20.9000	21.2800	68.63
21.2900	21.6400	67.28
21.7400	22.1200	65.82
22.2000	22.5400	71.24
22.5900	23.0000	70.86
23.0600	23.8200	71.24
23.9300	24.2800	73.66
24.3400	24.6900	71.42
24.8000	25.1400	69.27
25.2500	25.5700	66.56
25.6600	26.6700	64.77
