0.9500	1.3000	64.77
1.4200	1.5600	65.03
1.6900	1.8700	63.06
1.9700	2.3000	65.03
2.4400	2.6500	67.74
3.0100	3.4000	59.79
3.4200	3.6600	59.79
3.7100	3.9200	58.28
4.0100	4.3600	59.79
4.5100	4.7100	63.36
5.0700	5.2100	64.77
5.2900	5.4500	64.49
5.4900	5.6700	64.77
5.8200	6.0500	63.06
6.0900	6.4800	64.77
6.5800	6.7300	68.19
6.8400	7.0000	68.41
7.1100	7.4800	61.17
7.5800	7.7700	59.42
7.7900	8.0000	57.47
8.0900	8.4000	59.79
8.5600	8.7200	63.06
9.0600	9.4300	55.74
9.5300	9.7000	56.19
9.7100	9.9400	58.28
10.0300	10.3900	56.19
10.4900	10.6600	55.74
10.7100	10.9000	57.88
11.0000	11.3900	59.79
11.4800	11.9000	57.88
11.9100	12.4200	59.79
13.0900	13.2000	65.03
13.3000	13.4600	65.30
13.5700	13.7000	65.30
13.8200	13.9300	62.76
14.0200	14.2400	65.56
