2.7100	3.4200	56.77
3.4400	3.6900	58.66
3.7000	4.6700	58.66
4.7600	6.1600	56.77
6.6200	7.3800	54.64
7.3800	7.7200	55.74
7.7400	8.7000	54.64
8.7300	9.7700	53.47
10.5500	10.8700	50.87
10.9000	11.0400	53.47
11.1000	11.5200	54.64
11.5900	13.5300	55.74
13.8400	14.4800	52.22
14.5000	15.1000	61.16
15.1100	15.4300	58.66
15.5000	17.3300	56.77
18.4600	18.8000	56.77
18.8200	19.2000	58.66
19.2200	20.2500	58.66
20.3300	21.5200	56.77
22.3800	23.0600	53.47
23.0800	23.3400	54.64
23.3400	24.4200	54.64
24.5000	25.4700	52.22
26.3100	26.8300	52.22
26.8700	27.2800	53.47
27.3600	29.1200	54.64
29.8300	30.2600	47.81
30.3000	30.9100	53.47
30.9100	31.2000	52.22
31.2400	33.3400	50.87
34.0600	34.5400	49.41
34.5800	35.0000	50.87
35.0500	36.9000	58.66
37.4700	37.9600	54.64
38.0300	38.6200	49.41
38.6800	38.8900	59.54
38.9000	39.8100	58.66
39.9000	41.1200	55.74
41.7700	42.1400	54.64
42.1600	42.6400	55.74
42.6800	44.6000	56.77
44.9300	45.4100	58.66
45.4600	46.1200	56.77
46.1200	46.4000	55.74
46.4200	47.9200	54.64
49.1300	49.5900	49.41
49.6100	50.0500	50.87
50.1300	51.8700	58.66
52.6000	53.0700	58.66
53.1200	53.7200	50.87
53.7700	54.0300	56.77
54.0400	54.9800	58.66
55.1200	56.2100	56.77
57.0000	57.4500	53.47
57.5400	58.0600	49.41
58.0700	60.0000	56.77
60.5600	60.9800	54.64
61.1800	61.7700	50.87
61.7900	62.0400	49.41
62.0400	64.1300	52.22
