1.4700	1.6500	66.80
1.6700	1.9000	64.22
2.0800	2.2200	64.22
2.4000	2.5900	63.93
2.7500	2.9300	67.28
3.0400	3.1700	64.22
3.3700	3.5000	64.22
3.6800	3.8600	64.49
4.0000	4.1300	66.56
4.3100	4.5300	67.28
4.6200	4.7700	68.84
4.9500	5.1200	67.28
5.3000	5.9900	65.03
6.6500	6.8300	67.74
6.9100	7.1900	61.82
7.2600	7.4800	62.14
7.6000	7.7600	62.14
7.9300	8.1000	67.04
8.1800	8.4300	61.82
8.5500	8.7500	61.82
8.7700	9.0500	61.82
9.1900	9.3400	65.03
9.5000	9.6700	65.03
9.8400	10.0200	67.28
10.1100	10.3600	62.14
10.4800	11.1600	60.14
11.7900	11.9300	67.74
12.1000	12.2800	67.51
12.3900	12.5400	69.06
12.7000	12.8700	68.63
13.0400	13.1500	67.51
13.3500	13.5600	67.04
13.5700	14.1700	64.22
14.2700	14.4800	62.14
14.5900	14.8200	60.14
14.9200	15.1300	62.14
15.2400	16.3300	67.04
16.8700	17.0200	67.51
17.1800	17.3800	67.04
17.4900	17.6500	68.84
17.8000	17.9900	68.84
18.1400	18.2500	67.51
18.4300	18.6600	67.04
18.6800	19.0500	63.93
19.5200	19.6400	61.50
19.8000	20.0400	65.03
20.1300	20.3100	64.22
20.4500	20.6700	61.82
20.8000	21.5700	60.14
